id,equip_coordonnees,inst_numero,inst_nom,equip_type_name,equip_type_famille,aps_name,equip_acc_libre,equip_url,inst_adresse,new_code,equip_prop_nom,equip_gest_type,inst_acc_handi_bool
87669,"{'lon': 5.49032, 'lat': 43.43313}",I130410005,CENTRE EQUESTRE LE GRAND PUECH,Carrière de dressage/rond de longe,Equipement équestre,"['Dressage', 'Equitation']",false,,ROUTE DE MIMET DEPARTEMENTALE 7 DOMAINE DE CAMP JUSIOU,13041,,Etablissement privé commercial,false
87671,"{'lon': 5.2068, 'lat': 43.3927}",I130430011,ATOL FORM,Salle de cours collectifs,Equipement d'activités de forme et de santé,['Gymnastique Aérobic'],false,http://www.topform13.com,1327 AVENUE FRANCOIS MITTERAND QUARTIER BILLARD,13043,,Etablissement privé commercial,true
87673,"{'lon': 5.07919, 'lat': 43.6028}",I130440003,TENNIS MUNICIPAUX,Court de tennis,Court de tennis,['Tennis'],false,,chemin de montauban,13044,,Commune,true
87674,"{'lon': 5.04401, 'lat': 43.62721}",I130440006,sarl les ecuries du patys,Carrière de dressage/rond de longe,Equipement équestre,['Dressage'],false,,chemin de la grande carraire Quartier des patys,13044,,Etablissement privé commercial,false
87676,"{'lon': 4.76881, 'lat': 43.85471}",I130450012,Complexe sportif de Graveson,Dojo / Salle d'arts martiaux,Salle de combat,['Judo / Jujitsu / Taïso'],false,www.graveson.fr,Avenue de Verdun,13045,,Commune,true
87677,"{'lon': 4.94283, 'lat': 43.58564}",I130470005,STADE DELERUE,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,AVENUE DE LA CRAU ENTRESSEN,13047,,Commune,false
87678,"{'lon': 4.97378, 'lat': 43.494365}",I130470016,HALLE POLYVALENTE BOULODROME COUVERT RASSUEN,Salles polyvalentes / des fêtes / non spécialisées,Salle non spécialisée,['Pétanque et jeu provencal'],false,,QUARTIER DE RESSUEN,13047,,Commune,true
87679,"{'lon': 4.99301, 'lat': 43.51541}",I130470026,BOULODROME DU CASTELLAN,Terrain de boules,Boulodrome,['Pétanque et jeu provencal'],false,,QUARTIER CASTELLAN,13047,,Commune,false
87681,"{'lon': 4.99435, 'lat': 43.4882}",I130470036,REGIE EQUESTRE DU DEVEN,Manège,Equipement équestre,"['Concours complet', 'Dressage', 'Equitation']",false,,CHEMIN DE LA PINEDE LE DEVEN,13047,,Commune,true
87683,"{'lon': 4.95468, 'lat': 43.52486}",I130470049,COMPLEXE SPORTIF  DE LA BAYANNE,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,RESIDENCE LA BAYANNE BP20015,13047,,Commune,false
87684,"{'lon': 5.63684, 'lat': 43.63545}",I130480004,COMPLEXE SPORTIF,Court de tennis,Court de tennis,['Tennis'],true,,QUARTIER FERRAGE,13048,,Commune,false
87685,"{'lon': 5.08253, 'lat': 43.70164}",I130490002,TENNIS CLUB LAMANON,Court de tennis,Court de tennis,['Tennis'],false,,chemin de Cales,13049,,Association(s),true
87686,"{'lon': 5.06963, 'lat': 43.6902}",I130490005,LES ECURIES DE LAMANON,Carrière,Equipement équestre,"['Dressage', 'Equitation']",false,,Route d'eyguières,13049,,Etablissement privé commercial,false
87687,"{'lon': 5.09744, 'lat': 43.72321}",I130490006,LES ECURIES DE LA BARONNERIE,Carrière,Equipement équestre,"['Dressage', 'Equitation']",false,,579 CHEMIN DE LA BARONNERIE,13049,,Etablissement privé commercial,false
87689,"{'lon': 5.264366, 'lat': 43.654681}",I130500012,SALLES BEAUDOUX,Salle de cours collectifs,Equipement d'activités de forme et de santé,"['Boxe Anglaise', 'Taekwondo / Hapkido / Tang-soo-do / Soo bahk do / Sin moo hapkido / Hapkido jin jung kwan']",false,,ROUTE DE CAIREVAL,13050,,Commune,true
87690,"{'lon': 5.12169, 'lat': 43.59511}",I130510003,STADE GABRIEL NELET,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],true,,NEGUEDIX,13051,,Commune,true
87696,"{'lon': 5.464242, 'lat': 43.535413}",I130010103,INSTALLATIONS SPORTIVES ECOLE A.DAUDET,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",true,,CHEMIN DU FOUR,13001,,Commune,true
87697,"{'lon': 5.45157, 'lat': 43.537465}",I130010109,INSTALLATIONS SPORTIVES ECOLE JULES ISAAC,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,37 AV JULES ISSAC,13001,,Commune,false
87699,"{'lon': 5.5607109999999995, 'lat': 43.291473}",I130050012,LYCEE FREDERIC JOLIOT CURIE,Terrain de handball,Terrain extérieur de petits jeux collectifs,['Handball / Mini hand / Handball de plage'],false,,4 AVENUE DES GOUMS,13005,,Etablissement Public,true
87702,"{'lon': 4.983103, 'lat': 43.505493}",I130470045,COLLEGE ELIE COUTAREL,Multisports/City-stades,Multisports/City-stades,"['Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,35 RUE DES CANADELS,13047,,Département,true
87703,"{'lon': 5.20266, 'lat': 43.72153}",I130530002,ECURIES DU VERGON,Carrière,Equipement équestre,['Dressage'],false,,DOMAINE DU VERGON LE VERGON,13053,,Association(s),false
87705,"{'lon': 5.19254003556, 'lat': 43.4338323329}",I130540008,STADE DU JAI,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",true,,Rue Comte Bourdonnais Bertrand,13054,,Commune,false
87708,"{'lon': 5.042521, 'lat': 43.39933}",I130560004,PARC DES SPORTS FLORIAN AURELIO,Court de tennis,Court de tennis,['Tennis'],false,,allée pablo picasso,13056,,Commune,true
87710,"{'lon': 5.021333, 'lat': 43.411176}",I130560008,GYMNASE HENRI TRANCHIER,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,QUARTIER CROIX SAINTE,13056,,Commune,false
87712,"{'lon': 5.057797, 'lat': 43.422356}",I130560040,GYMNASE RIOUALL RAOUL,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade sur PAH'],false,,ROUTE D'ISTRES,13056,,Commune,false
87713,"{'lon': 5.38411, 'lat': 43.51039}",I130560053,LES CRINIERES D'ANGE,Carrière de dressage/rond de longe,Equipement équestre,['Dressage'],false,,CHEMIN DE LA CROIX D'ESTRINE,13056,,Etablissement privé commercial,true
87714,"{'lon': 5.0394, 'lat': 43.40438}",I130560056,BOULODROME MUNICIPAL,Terrain de pétanque,Boulodrome,['Pétanque et jeu provencal'],false,,AVENUE URDY MILOU,13056,,Commune,true
87716,"{'lon': 5.050668, 'lat': 43.332519}",I130560068,PLAGE DU VERDON,Terrain de beach-volley,Terrain extérieur de petits jeux collectifs,['Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley'],true,,LA COURONNE,13056,,Commune,true
87719,"{'lon': 4.8011, 'lat': 43.7226}",I130580008,BOULODROME,Terrain de pétanque,Boulodrome,['Pétanque et jeu provencal'],true,,PLACE HENRI GIRAUD,13058,,Commune,true
87721,"{'lon': 4.803534, 'lat': 43.723392}",I130580012,TERRAINS DE TENNIS,Court de tennis,Court de tennis,['Tennis'],false,,PARKING AGORA - AVENUE DES ALPILLES,13058,,Commune,false
87722,"{'lon': 5.50646, 'lat': 43.4582}",I130600007,CLUIB HIPPIQUE SAINTE VICTOIRE,Carrière,Equipement équestre,"['Dressage', 'Equitation', ""Saut d'obstacle""]",false,,CHEMIN DES SAUVAIRES,13060,,Etablissement privé commercial,false
87723,"{'lon': 5.0006, 'lat': 43.5933}",I130630007,CENTRE NAUTIQUE DES MOLIERES,Bassin sportif de natation,Bassin de natation,['Natation course sportive'],,,AVENUE DE L'OLYMPIE,13063,,Commune,false
87726,"{'lon': 4.8636, 'lat': 43.7023}",I130650003,GOLF CLUB DE SERVANNES,Practice,Parcours de golf,['Golf'],false,,ROUTE DE SERVANNES,13065,,Etablissement privé commercial,true
87727,"{'lon': 4.90435, 'lat': 43.87635}",I130660015,COMPLEXE SPORTIF DE L'ESPACIER,Salle d'haltérophilie,Salle ou terrain spécialisé,"['Full contact (boxe américaine)/Light contact/First full/Full défense/Super fight/Semi-contact', 'Musculation']",false,,Allée Paul Langevin,13066,,Commune,true
87730,"{'lon': 5.17168164242, 'lat': 43.6128379405}",I130690012,ASSOCIATION PENSION LOU PARADOU,Carrière,Equipement équestre,"['Dressage', 'Equitation']",false,,rte d'eguilles,13069,,Association(s),false
87733,"{'lon': 5.57503, 'lat': 43.64145}",I130740004,STADE MAX SEQUEIRA,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,ROUTE DU PLAN,13074,,Commune,true
87734,"{'lon': 5.58128, 'lat': 43.64262}",I130740007,ESPACE FRÉDÉRIC MISTRAL,Salles polyvalentes / des fêtes / non spécialisées,Salle non spécialisée,"['Autres Danses', 'Escrime (Epée / Fleuret / Sabre )', 'Tennis de table']",false,,RUE AIME BERNARD,13074,,Commune,true
87739,"{'lon': 5.30018, 'lat': 43.72688}",I130840010,EARL ECURIE ET ELEVAGE LIPIZZAN PHILIP,Manège,Equipement équestre,['Dressage'],false,,LES VANADES SUD,13084,,Etablissement privé commercial,false
87740,"{'lon': 5.30122712201, 'lat': 43.7210618759}",I130840014,PARC INTERGENERATIONNEL DES ADRECHS BERNARD BIGOT,Terrain de pétanque,Boulodrome,['Pétanque et jeu provencal'],false,https://www.citta-up.fr/realisation/parc-des-adrechs/,rue de la Liberté,13084,,Commune,true
87742,"{'lon': 5.55983, 'lat': 43.24554}",I130850007,Massif Spéléologique de St Cyr/Carpiagne,Site de spéléologie sportive et/ou éducative,Divers équipements Sports de nature,['Spéléologie'],true,,,13085,,Association(s),false
87745,"{'lon': 5.70836, 'lat': 43.687}",I130990003,TERRAIN DE BOULES PLACE SANTINI,Terrain de boules,Boulodrome,['Pétanque et jeu provencal'],true,,Place Jean Santini,13099,,Commune,true
87746,"{'lon': 5.102615416, 'lat': 43.624635326800004}",I131030013,COMPLEXE SPORTIF DE LURIAN,Salle multisports (gymnase),Salle multisports,"['Basket-Ball', 'Boxe Anglaise', 'Handball / Mini hand / Handball de plage', 'Hockey en salle / Hockey sur gazon', 'Tennis de table', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,QUARTIER DE LURIAN,13103,,Commune,false
87747,"{'lon': 5.0592, 'lat': 43.6397}",I131030019,COMPLEXE SPORTIF DE BEL AIR,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,QUARTIER BEL AIR,13103,,Commune,false
87749,"{'lon': 5.002952, 'lat': 43.654189}",I131030033,CIRCUIT DU MISTRAL,Piste de kart,Circuit/piste de sports mécaniques,['Karting'],false,,QUARTIER DE LA JAÏSSE,13103,,Etablissement privé commercial,false
87750,"{'lon': 5.107632, 'lat': 43.334300999999996}",I131040011,PLATEAU D'EVOLUTION,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",true,,31 AVENUE PIERRE MATRAJA,13104,,Commune,true
87752,"{'lon': 5.4354700000000005, 'lat': 43.42902}",I131070003,TENNIS CLUB ST VICTOR,Court de tennis,Court de tennis,['Tennis'],false,,1578 ROUTE DU SIEGE,13107,,Etablissement privé commercial,false
